Filename-->;PETALO.RFL8;PETALO2.RFL8;PETALO3.RFL8;PETALO4.RFL8;PETALO5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;10;10;10;10;10
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
1087,969;75,12017268;27,55447111;84,06779469;75,44794894;90,0726348
1088,500;58,30073462;25,02725616;127,6990336;71,70121859;89,14939071
1089,031;50,10683904;46,01770315;127,8208007;67,47788056;90,59736257
1089,561;45,17919246;31,18927905;123,6002089;59,18557669;57,84358334
1090,092;35,93287617;47,68884201;130,2705747;66,1217499;67,58739344
1090,622;36,65307018;16,86831895;117,0106819;58,79001788;48,75443448
1091,153;36,65807687;-5,146308881;99,19272363;56,91218696;25,12610445
1091,683;44,30594824;-70,8450474;62,25347264;48,87317664;37,60562005
1092,213;54,91293947;-41,81821425;23,89610544;61,73159581;33,76620752
1092,744;48,53719059;-21,71113016;23,64302278;30,81875028;39,46643808
1093,274;57,78401697;5,047829861;2,816158864;17,37516058;21,20085623
1093,804;67,8730338;-19,97561196;-6,455512734;8,404381484;-2,740560089
1094,334;75,81426124;2,694167793;-23,13785035;15,74221013;11,41046712
1094,864;76,66335353;2,79722384;1,212145269;20,37297812;2,98369049
1095,394;76,78005643;-2,663704159;-4,495012676;35,12762955;5,216447635
1095,924;74,97037774;-1,021477233;21,61290037;50,0537503;20,3763481
1096,454;76,9296589;13,33000352;48,52720922;35,74638483;20,76884392
1096,984;54,836145;28,57141005;47,8288131;41,28381535;17,43232609
1097,514;59,31330136;3,558505896;53,79976369;51,44752607;6,6344962
1098,043;60,51995967;-50,70427365;67,73370798;108,9628833;-24,19982891
1098,573;55,65702274;-31,95066827;55,82957509;107,6233037;-2,354232397
1099,103;46,85877146;-116,9811392;139,6225322;187,4999055;-56,60379735
1099,632;61,16418324;-198,9131426;143,1160448;214,8550995;-69,56533998
1100,161;63,9140997;-46,15383988;113,6751997;75,85467961;-27,99148051
